tanggal,Kabupaten Bangkalan,Kabupaten Banyuwangi,Kabupaten Blitar,Kabupaten Bojonegoro,Kabupaten Bondowoso,Kabupaten Gresik,Kabupaten Jember,Kabupaten Jombang,Kabupaten Kediri,Kabupaten Lamongan,Kabupaten Lumajang,Kabupaten Madiun,Kabupaten Magetan,Kabupaten Malang,Kabupaten Mojokerto,Kabupaten Nganjuk,Kabupaten Ngawi,Kabupaten Pacitan,Kabupaten Pamekasan,Kabupaten Pasuruan,Kabupaten Ponorogo,Kabupaten Probolinggo,Kabupaten Sampang,Kabupaten Sidoarjo,Kabupaten Situbondo,Kabupaten Sumenep,Kabupaten Trenggalek,Kabupaten Tuban,Kabupaten Tulungagung,Kota Batu,Kota Blitar,Kota Kediri,Kota Madiun,Kota Malang,Kota Mojokerto,Kota Pasuruan,Kota Probolinggo,Kota Surabaya
2025-12-18,60000.0,54400.0,54500.0,60000.0,42500.0,57333.0,51800.0,47000.0,58333.0,52000.0,86333.0,45150.0,63667.0,54000.0,66750.0,45333.0,56667.0,50667.0,57500.0,50233.0,66000.0,61333.0,65000.0,46000.0,45000.0,62500.0,46500.0,60667.0,50000.0,69375.0,45000.0,53333.0,66000.0,66500.0,65000.0,55000.0,41333.0,45000.0
2025-12-19,60000.0,48800.0,50000.0,55000.0,42750.0,57333.0,56000.0,47000.0,47667.0,49500.0,77000.0,41250.0,50000.0,50000.0,60038.0,34333.0,51667.0,40667.0,57500.0,46333.0,66000.0,61333.0,61500.0,39500.0,45000.0,60000.0,42000.0,53333.0,42500.0,65625.0,39000.0,42333.0,66000.0,62000.0,55000.0,55000.0,39667.0,50667.0
2025-12-20,60000.0,62000.0,50000.0,55000.0,42750.0,57333.0,56000.0,47000.0,56667.0,49500.0,76667.0,49900.0,50000.0,50000.0,60038.0,45000.0,50000.0,54667.0,65000.0,50000.0,60000.0,60667.0,61500.0,50000.0,44333.0,60000.0,48500.0,53333.0,52500.0,65625.0,53500.0,45000.0,66000.0,58667.0,47500.0,50000.0,45000.0,55000.0
2025-12-21,60000.0,65000.0,50000.0,55000.0,42750.0,57333.0,57600.0,47000.0,54667.0,49500.0,75000.0,57650.0,50000.0,52000.0,60038.0,50333.0,56667.0,56333.0,70000.0,55000.0,60000.0,60667.0,61500.0,50000.0,42667.0,60000.0,48500.0,53333.0,56250.0,65625.0,53500.0,61667.0,66000.0,59000.0,47500.0,50000.0,48333.0,55000.0
2025-12-22,60000.0,60000.0,50000.0,60000.0,43250.0,51333.0,57800.0,51667.0,53000.0,52000.0,64667.0,55825.0,54000.0,53000.0,62038.0,50000.0,63333.0,53000.0,67500.0,53000.0,60000.0,55000.0,55000.0,50000.0,41667.0,57500.0,52500.0,46667.0,52750.0,62500.0,51000.0,56667.0,56667.0,51833.0,45000.0,50000.0,53333.0,50500.0
2025-12-23,60000.0,58600.0,50000.0,60000.0,43250.0,50667.0,52400.0,51667.0,51333.0,52000.0,64667.0,52400.0,54000.0,50000.0,62000.0,52000.0,56667.0,51667.0,57500.0,53000.0,55500.0,55000.0,55000.0,70000.0,40000.0,55000.0,52500.0,58333.0,51250.0,57500.0,50000.0,54667.0,56667.0,51667.0,47500.0,50000.0,46667.0,49500.0
2025-12-24,55000.0,57400.0,50000.0,60000.0,43250.0,47333.0,51800.0,53333.0,50000.0,50750.0,60000.0,52800.0,55000.0,48600.0,61462.0,52000.0,57333.0,50000.0,57500.0,51333.0,55500.0,55000.0,55000.0,68500.0,37667.0,55000.0,52000.0,56667.0,49250.0,55000.0,49000.0,54000.0,57667.0,51000.0,50000.0,44000.0,45000.0,47833.0
2025-12-25,55000.0,57400.0,50000.0,60000.0,43375.0,47333.0,50800.0,53333.0,50000.0,50750.0,60000.0,53050.0,55000.0,47000.0,61712.0,53333.0,57333.0,51667.0,60000.0,51333.0,48500.0,55000.0,52500.0,45000.0,39333.0,55000.0,52000.0,58333.0,51000.0,55000.0,49000.0,55333.0,57667.0,51000.0,50000.0,44000.0,44333.0,52333.0
2025-12-26,55000.0,58200.0,50000.0,60000.0,43375.0,47333.0,53000.0,53333.0,51000.0,50750.0,60000.0,55800.0,55000.0,48000.0,61712.0,53333.0,60000.0,51667.0,60000.0,57333.0,48500.0,50667.0,52500.0,47500.0,41000.0,60000.0,55000.0,62333.0,54500.0,54250.0,55000.0,57333.0,60000.0,51000.0,50000.0,50000.0,46667.0,56500.0
2025-12-27,55000.0,63400.0,50000.0,65000.0,43375.0,47333.0,54200.0,53333.0,59667.0,50750.0,58500.0,61500.0,62333.0,48400.0,61712.0,63667.0,66667.0,51667.0,60000.0,57333.0,48500.0,48000.0,52500.0,47500.0,42667.0,60000.0,55000.0,63333.0,59000.0,54250.0,63000.0,59000.0,61333.0,51000.0,50000.0,50000.0,48333.0,50400.0
2025-12-28,55000.0,61400.0,50000.0,65000.0,43375.0,47333.0,48400.0,56667.0,57333.0,50750.0,59000.0,58900.0,62333.0,50000.0,61712.0,54333.0,66000.0,55000.0,65000.0,57333.0,48500.0,41000.0,52500.0,51500.0,42667.0,60000.0,54000.0,63333.0,58500.0,54250.0,47500.0,61667.0,61333.0,51000.0,50000.0,50000.0,51667.0,45333.0
2025-12-29,55000.0,55000.0,50000.0,57500.0,44000.0,45667.0,48800.0,45000.0,51000.0,52000.0,59333.0,48400.0,58333.0,47800.0,61912.0,46333.0,63333.0,50000.0,62500.0,47833.0,48500.0,38000.0,52500.0,57500.0,42667.0,60000.0,47500.0,50667.0,52000.0,54000.0,43500.0,57333.0,58000.0,45833.0,47500.0,50000.0,51667.0,48833.0
2025-12-30,52000.0,50000.0,49000.0,57500.0,44000.0,44333.0,45600.0,43000.0,51000.0,49500.0,59333.0,45300.0,58333.0,47800.0,58662.0,46333.0,60000.0,45000.0,55000.0,46167.0,48500.0,38000.0,52500.0,39500.0,42667.0,57500.0,44000.0,50667.0,48000.0,51500.0,41000.0,50667.0,59667.0,45833.0,46500.0,50000.0,45000.0,48167.0
2025-12-31,52000.0,46000.0,49000.0,52500.0,43875.0,43667.0,41800.0,39667.0,49000.0,47000.0,59333.0,41975.0,54000.0,45000.0,50538.0,46333.0,51667.0,45000.0,52500.0,45500.0,48500.0,38000.0,52500.0,39500.0,39333.0,57500.0,42000.0,50667.0,42000.0,49375.0,35500.0,45000.0,51667.0,44167.0,45500.0,50000.0,37667.0,45833.0
2026-01-01,52000.0,44200.0,43500.0,52500.0,43875.0,43667.0,41800.0,39667.0,49667.0,47000.0,59333.0,42750.0,54000.0,43200.0,50538.0,41667.0,51667.0,45000.0,52500.0,45500.0,48500.0,38000.0,52500.0,39500.0,39667.0,57500.0,42000.0,50667.0,43500.0,48125.0,43000.0,44667.0,51667.0,44167.0,45500.0,50000.0,36000.0,42500.0
2026-01-02,52000.0,47800.0,36500.0,52500.0,43875.0,40667.0,52800.0,43000.0,50000.0,47000.0,59333.0,45750.0,53333.0,42600.0,50038.0,41667.0,55000.0,46667.0,55000.0,50500.0,48500.0,38000.0,42500.0,39500.0,39000.0,49000.0,45500.0,50667.0,42750.0,46875.0,41000.0,48000.0,51667.0,42500.0,46500.0,50000.0,36000.0,40833.0
2026-01-03,52000.0,44400.0,34000.0,52500.0,43750.0,40667.0,50800.0,43000.0,47667.0,47000.0,59333.0,38250.0,50000.0,42600.0,50038.0,42667.0,48333.0,44000.0,55000.0,50500.0,48500.0,38000.0,42500.0,37000.0,37333.0,49000.0,45500.0,50667.0,36250.0,46875.0,33500.0,42667.0,50000.0,42500.0,46500.0,40000.0,33333.0,41667.0
2026-01-04,52000.0,46000.0,34000.0,45000.0,43750.0,40667.0,48800.0,43000.0,47667.0,47000.0,59333.0,39250.0,50000.0,43600.0,48038.0,42667.0,43333.0,38000.0,55000.0,47000.0,48500.0,38000.0,42500.0,37000.0,37333.0,49000.0,39000.0,50667.0,36250.0,42500.0,32000.0,41667.0,50000.0,42167.0,46500.0,40000.0,33333.0,45667.0
2026-01-05,52000.0,39800.0,34000.0,42500.0,37750.0,40667.0,43000.0,35000.0,41333.0,45750.0,46667.0,39900.0,46667.0,41800.0,46750.0,36333.0,43333.0,37333.0,47500.0,41500.0,31500.0,38000.0,43500.0,37500.0,37333.0,49000.0,37500.0,46000.0,36500.0,41250.0,34000.0,40000.0,40667.0,35833.0,45500.0,40000.0,35000.0,43667.0
2026-01-06,48667.0,40000.0,33500.0,40000.0,37750.0,40667.0,44000.0,35000.0,39667.0,45750.0,46667.0,40150.0,46667.0,40000.0,46750.0,35667.0,41667.0,37333.0,47500.0,41500.0,31500.0,38000.0,43500.0,37500.0,35667.0,47500.0,38500.0,46000.0,37750.0,37625.0,34500.0,40667.0,39333.0,35000.0,43000.0,40000.0,36667.0,41833.0
2026-01-07,48667.0,39000.0,35000.0,36000.0,37750.0,41667.0,42600.0,35000.0,38333.0,41250.0,40333.0,38050.0,38667.0,40600.0,46712.0,34667.0,40000.0,36667.0,45000.0,40833.0,31500.0,33333.0,43500.0,36500.0,35667.0,50000.0,38500.0,46000.0,37250.0,40500.0,34500.0,39667.0,39333.0,35000.0,41000.0,40000.0,33333.0,40667.0
2026-01-08,45000.0,36200.0,35000.0,40000.0,33250.0,41000.0,42600.0,36667.0,33000.0,43250.0,40333.0,38150.0,38667.0,40000.0,46712.0,34667.0,40667.0,35667.0,47500.0,40833.0,31500.0,33333.0,46000.0,38000.0,35667.0,39000.0,34500.0,45667.0,37750.0,36250.0,33500.0,39333.0,39333.0,34667.0,38500.0,40000.0,36667.0,38833.0
2026-01-09,45000.0,35000.0,32000.0,37500.0,33250.0,41000.0,42400.0,36667.0,32333.0,38250.0,40333.0,35075.0,37000.0,39000.0,46212.0,35333.0,40667.0,30667.0,47500.0,40167.0,31500.0,32000.0,46000.0,37000.0,34000.0,40000.0,34000.0,45000.0,34500.0,36250.0,32000.0,39333.0,39000.0,34667.0,38500.0,35500.0,36667.0,39667.0
2026-01-10,45000.0,33800.0,32000.0,37500.0,33250.0,41000.0,42000.0,35000.0,31000.0,38250.0,40333.0,33150.0,37000.0,38000.0,44462.0,35333.0,40667.0,31333.0,47500.0,40167.0,31500.0,32000.0,36500.0,37000.0,33333.0,40000.0,34000.0,45000.0,33250.0,35000.0,30000.0,38000.0,39000.0,34667.0,39500.0,35500.0,36667.0,39500.0
2026-01-11,45000.0,34800.0,32000.0,37500.0,33250.0,41000.0,42000.0,35000.0,29667.0,38250.0,40000.0,31650.0,37000.0,37000.0,44462.0,34000.0,37667.0,34000.0,42500.0,38500.0,31500.0,32000.0,36500.0,35500.0,33333.0,40000.0,34000.0,45000.0,31750.0,35000.0,29500.0,35000.0,39000.0,29833.0,39500.0,35500.0,38333.0,39167.0
2026-01-12,45000.0,35400.0,31000.0,35000.0,31250.0,32333.0,35400.0,30667.0,30000.0,37500.0,40000.0,32650.0,33667.0,35000.0,39750.0,34000.0,35333.0,31000.0,42500.0,38500.0,31500.0,29000.0,36000.0,33000.0,33333.0,39000.0,30500.0,42333.0,30750.0,37000.0,28500.0,36333.0,37667.0,30833.0,37500.0,35500.0,35000.0,36667.0
2026-01-13,40000.0,34200.0,29500.0,32500.0,31250.0,33333.0,34600.0,30667.0,30000.0,37500.0,40000.0,32900.0,33667.0,31400.0,39712.0,34333.0,35000.0,31000.0,42500.0,38500.0,31500.0,29000.0,36000.0,29500.0,32667.0,39000.0,30500.0,40667.0,31250.0,38250.0,28000.0,33000.0,38333.0,30833.0,37500.0,30000.0,31667.0,35833.0
2026-01-14,40000.0,32200.0,30000.0,32500.0,31625.0,33333.0,34400.0,32333.0,29667.0,37750.0,40000.0,31900.0,33667.0,31000.0,38712.0,33667.0,35000.0,31000.0,42500.0,37833.0,32500.0,29000.0,36000.0,29500.0,30000.0,39000.0,30500.0,39667.0,30750.0,38250.0,28000.0,34333.0,39333.0,30833.0,37500.0,30000.0,33333.0,34500.0
2026-01-15,40000.0,32200.0,30000.0,32500.0,29500.0,32667.0,34200.0,29333.0,29667.0,37000.0,40000.0,30400.0,33667.0,30400.0,38625.0,32000.0,35000.0,31000.0,37500.0,37833.0,32500.0,29000.0,36000.0,29500.0,28333.0,36500.0,30500.0,39000.0,31750.0,35000.0,29000.0,32333.0,39333.0,30000.0,36000.0,30000.0,33333.0,35167.0
2026-01-16,40000.0,31000.0,30000.0,32500.0,29500.0,32667.0,34200.0,29333.0,29667.0,37000.0,39667.0,32800.0,33667.0,29400.0,38125.0,32000.0,35000.0,31000.0,37500.0,37500.0,32500.0,29000.0,30000.0,29500.0,27667.0,36500.0,30500.0,39000.0,31750.0,35000.0,30000.0,32333.0,39333.0,30000.0,35000.0,30000.0,33333.0,33167.0
2026-01-17,40000.0,31400.0,30000.0,32500.0,29500.0,32667.0,35000.0,29333.0,29333.0,37000.0,39667.0,33150.0,33667.0,29800.0,38125.0,32333.0,36667.0,32333.0,37500.0,34833.0,32500.0,29000.0,30000.0,29500.0,28000.0,36500.0,30500.0,39000.0,33500.0,35750.0,32500.0,33333.0,38667.0,30000.0,34000.0,30000.0,34000.0,34667.0
2026-01-18,40000.0,34400.0,30500.0,32500.0,31500.0,32667.0,36200.0,29333.0,32667.0,37000.0,40000.0,38150.0,33667.0,31400.0,35625.0,32333.0,38333.0,33333.0,37500.0,36500.0,32500.0,29000.0,30000.0,29500.0,27667.0,38000.0,30500.0,39000.0,36000.0,35750.0,37000.0,35000.0,38667.0,30000.0,34000.0,30000.0,34000.0,35167.0
2026-01-19,40000.0,34400.0,36500.0,47500.0,33500.0,36333.0,39800.0,42333.0,36000.0,35750.0,40000.0,40575.0,43333.0,34000.0,39538.0,40333.0,47000.0,36000.0,37500.0,36167.0,42500.0,29000.0,35000.0,36000.0,31000.0,45000.0,34500.0,40667.0,39250.0,34875.0,41000.0,43000.0,41000.0,29833.0,36500.0,30000.0,36333.0,34833.0
2026-01-20,40000.0,36800.0,40000.0,47500.0,33500.0,37333.0,40800.0,42333.0,36667.0,35750.0,40000.0,42225.0,43333.0,35600.0,39288.0,40333.0,49333.0,36000.0,42500.0,39833.0,42500.0,29000.0,35000.0,36000.0,31000.0,45000.0,43500.0,40000.0,37750.0,33875.0,40000.0,45000.0,41000.0,29833.0,39000.0,30000.0,36333.0,36500.0
2026-01-21,40000.0,35800.0,40000.0,41500.0,33750.0,37333.0,40400.0,42333.0,37667.0,35750.0,40000.0,41500.0,43333.0,34600.0,39288.0,38333.0,49333.0,35000.0,42500.0,41167.0,42500.0,29000.0,36500.0,36000.0,30000.0,45000.0,41000.0,40000.0,40250.0,33875.0,38000.0,44000.0,41000.0,31500.0,40000.0,30000.0,37000.0,35833.0
2026-01-22,40000.0,38000.0,38000.0,42500.0,39000.0,37333.0,42200.0,40000.0,38667.0,35750.0,40000.0,41575.0,43333.0,34600.0,39288.0,40333.0,49333.0,37667.0,45000.0,41833.0,42500.0,29000.0,36500.0,37500.0,32667.0,42500.0,39000.0,41667.0,40500.0,37250.0,38000.0,42333.0,36000.0,34333.0,40000.0,33000.0,37000.0,36667.0
2026-01-23,40000.0,38600.0,34000.0,42500.0,39000.0,40667.0,43000.0,41667.0,39333.0,39000.0,40000.0,43150.0,43333.0,35600.0,40538.0,44333.0,49333.0,37667.0,50000.0,41833.0,45000.0,29000.0,42500.0,49500.0,34667.0,42500.0,40000.0,42333.0,41250.0,37250.0,41500.0,42333.0,39333.0,34333.0,41500.0,33000.0,45000.0,41000.0
2026-01-24,40000.0,42600.0,34000.0,52500.0,39000.0,40667.0,45400.0,41667.0,43000.0,39000.0,40000.0,52050.0,43333.0,35600.0,40538.0,49333.0,51000.0,41667.0,50000.0,45167.0,45000.0,29000.0,42500.0,49500.0,34000.0,42500.0,40000.0,42333.0,47500.0,39250.0,48000.0,50000.0,42667.0,34333.0,41500.0,33000.0,48333.0,43000.0
2026-01-25,40000.0,44400.0,34000.0,52500.0,39000.0,40667.0,45400.0,41667.0,45667.0,39000.0,40000.0,52750.0,43333.0,37600.0,40538.0,49333.0,51000.0,43333.0,57500.0,46000.0,45000.0,30333.0,42500.0,45000.0,40667.0,42500.0,40000.0,42333.0,47500.0,42500.0,45500.0,52667.0,42667.0,34333.0,41500.0,33000.0,48333.0,47500.0
2026-01-26,42000.0,45800.0,40000.0,55000.0,43000.0,53333.0,53400.0,44333.0,46000.0,55000.0,46667.0,49150.0,49667.0,44600.0,41538.0,49333.0,52000.0,44000.0,57500.0,48000.0,51500.0,35000.0,52500.0,49000.0,40667.0,55000.0,47000.0,52333.0,48250.0,42000.0,45500.0,50000.0,47667.0,34333.0,44000.0,33000.0,51667.0,47667.0
2026-01-27,42000.0,48000.0,39000.0,55000.0,43000.0,53333.0,52400.0,47667.0,46000.0,55000.0,52667.0,50150.0,49667.0,45000.0,44288.0,50000.0,55000.0,45333.0,57500.0,48500.0,51500.0,38333.0,52500.0,50000.0,43000.0,55000.0,48000.0,52333.0,49000.0,44500.0,48000.0,49333.0,47667.0,35000.0,46000.0,36500.0,50000.0,46833.0
2026-01-28,45333.0,49800.0,47500.0,57500.0,43000.0,55000.0,56800.0,53333.0,48667.0,55000.0,52667.0,54125.0,55000.0,45200.0,44338.0,50000.0,57667.0,50333.0,60000.0,49000.0,51500.0,40000.0,55000.0,50000.0,43000.0,55000.0,52500.0,54000.0,53500.0,44000.0,52500.0,57000.0,41667.0,37500.0,47500.0,40000.0,52333.0,49500.0
2026-01-29,50000.0,61400.0,52500.0,65000.0,52750.0,62000.0,64200.0,58333.0,57333.0,65000.0,59000.0,64400.0,55000.0,53800.0,63250.0,61667.0,65000.0,55333.0,60000.0,58900.0,51500.0,40333.0,55000.0,62500.0,42667.0,55000.0,61500.0,54000.0,58000.0,44750.0,62000.0,61333.0,46667.0,39167.0,47500.0,40000.0,52333.0,54667.0
2026-01-30,50000.0,64400.0,56500.0,65000.0,52750.0,62000.0,67000.0,61667.0,58667.0,65000.0,59000.0,64625.0,57333.0,53800.0,63250.0,64000.0,69333.0,57000.0,70000.0,59567.0,51500.0,40333.0,53500.0,62500.0,48333.0,58500.0,63500.0,55000.0,61000.0,50000.0,62000.0,66667.0,47667.0,39167.0,47000.0,40000.0,61667.0,57167.0
2026-01-31,50000.0,65200.0,56500.0,67500.0,52500.0,62000.0,67400.0,71667.0,63667.0,65000.0,59000.0,70375.0,72333.0,53800.0,63250.0,70667.0,75000.0,57000.0,72500.0,58567.0,51500.0,43000.0,53500.0,70000.0,49333.0,58500.0,68750.0,55000.0,66250.0,50750.0,68500.0,73667.0,48333.0,40833.0,47000.0,70000.0,70000.0,59000.0
2026-02-01,50000.0,65200.0,56500.0,70000.0,52500.0,62000.0,68400.0,71667.0,63667.0,65000.0,59000.0,71250.0,72333.0,57400.0,63250.0,70000.0,75000.0,58333.0,85000.0,64567.0,51500.0,43000.0,53500.0,70000.0,54667.0,58500.0,67500.0,55000.0,68750.0,50750.0,65500.0,74333.0,48333.0,41167.0,47000.0,70000.0,70000.0,60833.0
2026-02-02,60000.0,65400.0,64000.0,67500.0,58250.0,66000.0,67000.0,70000.0,64667.0,73750.0,59000.0,71900.0,69000.0,64600.0,63250.0,68000.0,75000.0,63333.0,85000.0,61900.0,51500.0,57000.0,67500.0,65500.0,54667.0,77500.0,64500.0,64333.0,68750.0,56250.0,68000.0,73333.0,45000.0,48333.0,55000.0,70000.0,68333.0,61167.0
2026-02-03,60000.0,64600.0,68500.0,67500.0,58250.0,76333.0,73200.0,70000.0,66667.0,74500.0,58667.0,75250.0,69000.0,64600.0,73075.0,68000.0,80000.0,67333.0,85000.0,63500.0,51500.0,64333.0,67500.0,80000.0,54667.0,77500.0,70000.0,65000.0,69750.0,65000.0,70000.0,75000.0,61667.0,48333.0,60000.0,70500.0,71667.0,67333.0
2026-02-04,70000.0,73600.0,70000.0,72500.0,58125.0,76333.0,79000.0,73333.0,69667.0,75750.0,65333.0,75900.0,69000.0,67000.0,72825.0,77333.0,78333.0,71000.0,85000.0,65667.0,51500.0,68667.0,72500.0,77500.0,64000.0,77500.0,72000.0,65000.0,71500.0,69500.0,71000.0,75667.0,61667.0,54333.0,62000.0,72000.0,73333.0,67333.0
2026-02-05,70000.0,78600.0,71000.0,80000.0,75750.0,77333.0,82600.0,81333.0,72000.0,73750.0,65333.0,79650.0,79000.0,67600.0,73075.0,79333.0,88333.0,71000.0,90000.0,66900.0,75000.0,69333.0,72500.0,77500.0,67667.0,77500.0,80000.0,68333.0,80000.0,70000.0,80000.0,80000.0,63333.0,54833.0,62000.0,72000.0,75000.0,71667.0
2026-02-06,70000.0,76000.0,78500.0,80000.0,75750.0,77333.0,81200.0,81333.0,76000.0,75000.0,73000.0,82375.0,77667.0,71100.0,74575.0,82667.0,88333.0,73333.0,90000.0,71433.0,75000.0,73333.0,82500.0,81000.0,67667.0,80000.0,81000.0,80000.0,81000.0,78750.0,80000.0,81667.0,65000.0,62667.0,69000.0,75000.0,83333.0,75333.0
2026-02-07,70000.0,75000.0,78500.0,80000.0,76250.0,77333.0,81200.0,81333.0,77667.0,75000.0,80667.0,82000.0,77667.0,71100.0,74575.0,82000.0,88333.0,73333.0,100000.0,72100.0,75000.0,73333.0,85000.0,83500.0,67667.0,80000.0,81000.0,80000.0,80000.0,78750.0,80000.0,83333.0,65000.0,63500.0,70000.0,75000.0,85000.0,78833.0
2026-02-08,70000.0,71800.0,78500.0,80000.0,76250.0,77333.0,81200.0,81333.0,76000.0,75000.0,80667.0,78650.0,77667.0,72000.0,74575.0,78333.0,88333.0,73333.0,100000.0,72100.0,75000.0,73333.0,85000.0,83500.0,68667.0,80000.0,79000.0,80000.0,79750.0,78750.0,72000.0,84000.0,65000.0,63500.0,70000.0,75000.0,83333.0,75833.0
2026-02-09,70000.0,78000.0,71000.0,80000.0,78750.0,81667.0,82800.0,80000.0,77667.0,83750.0,80667.0,81500.0,80000.0,74600.0,74575.0,79333.0,88333.0,75000.0,92500.0,71433.0,77000.0,72667.0,90000.0,81000.0,72000.0,85000.0,74000.0,78333.0,78250.0,81250.0,72000.0,83333.0,65000.0,70333.0,74500.0,75000.0,83333.0,86000.0
2026-02-10,70000.0,80400.0,73500.0,85000.0,81750.0,85333.0,88200.0,83333.0,82333.0,83750.0,80000.0,89900.0,82000.0,74200.0,76075.0,88667.0,93333.0,76667.0,95000.0,80067.0,77000.0,72667.0,90000.0,82000.0,73000.0,90000.0,81500.0,78333.0,84250.0,85000.0,73500.0,90000.0,91667.0,70333.0,76000.0,75000.0,83333.0,86000.0
2026-02-11,90000.0,78000.0,73500.0,90000.0,81750.0,84667.0,84800.0,86667.0,83333.0,85000.0,80000.0,86300.0,86000.0,74600.0,76500.0,85333.0,94333.0,80000.0,105000.0,77567.0,77000.0,72667.0,90000.0,85000.0,74667.0,90000.0,80500.0,78333.0,86250.0,85625.0,73500.0,90000.0,91667.0,72000.0,77000.0,82500.0,85000.0,82667.0
2026-02-12,90000.0,79000.0,72000.0,90000.0,82250.0,84667.0,84800.0,85667.0,83333.0,85000.0,80000.0,85650.0,86000.0,75000.0,77250.0,85667.0,88333.0,81667.0,100000.0,78900.0,82500.0,75333.0,90000.0,85000.0,75667.0,90000.0,80500.0,78333.0,84750.0,85750.0,72500.0,90000.0,92667.0,76167.0,76500.0,82500.0,86667.0,81000.0
2026-02-13,90000.0,80400.0,72000.0,90000.0,82250.0,86333.0,88200.0,82333.0,83333.0,86250.0,80000.0,85025.0,82667.0,80000.0,80250.0,83667.0,85000.0,81667.0,100000.0,81400.0,82500.0,75333.0,90000.0,85000.0,80000.0,90000.0,80500.0,78333.0,84750.0,87000.0,72500.0,84333.0,92667.0,77000.0,78500.0,82500.0,83333.0,81167.0
2026-02-14,90000.0,86200.0,72000.0,90000.0,88250.0,86333.0,89200.0,86667.0,82667.0,86250.0,80000.0,89000.0,82667.0,83600.0,81250.0,86000.0,95000.0,80667.0,100000.0,82567.0,82500.0,70667.0,90000.0,85000.0,81333.0,90000.0,83500.0,78333.0,87250.0,88250.0,72500.0,89333.0,92667.0,82167.0,78500.0,82500.0,81667.0,81167.0
2026-02-15,90000.0,91000.0,72000.0,90000.0,88250.0,88000.0,91400.0,86667.0,84333.0,86250.0,86667.0,88000.0,82667.0,83600.0,81250.0,88333.0,95000.0,80667.0,107500.0,83000.0,82500.0,70667.0,90000.0,85000.0,82667.0,90000.0,84500.0,78333.0,88250.0,88750.0,72500.0,90000.0,92667.0,83833.0,78000.0,82500.0,83333.0,82000.0
2026-02-16,90000.0,95000.0,75000.0,95000.0,94000.0,89333.0,90800.0,88333.0,87333.0,86250.0,86667.0,92500.0,82667.0,84000.0,81250.0,97000.0,97667.0,84000.0,107500.0,84333.0,82500.0,76667.0,95000.0,87500.0,84667.0,102500.0,87500.0,80000.0,90250.0,92250.0,75000.0,96333.0,94333.0,83833.0,81000.0,82500.0,86667.0,86750.0
2026-02-17,90000.0,94000.0,75000.0,95000.0,94000.0,89333.0,92800.0,88333.0,95333.0,86250.0,86667.0,100500.0,82667.0,88800.0,81250.0,108667.0,101667.0,86000.0,112500.0,89667.0,82500.0,76667.0,95000.0,87500.0,86667.0,102500.0,93500.0,80000.0,95250.0,92250.0,80000.0,104333.0,94333.0,83833.0,90000.0,82500.0,88333.0,85167.0
2026-02-18,90000.0,90200.0,75000.0,85000.0,94000.0,90667.0,95000.0,86667.0,82333.0,86250.0,93333.0,85900.0,82667.0,89400.0,83338.0,99333.0,99333.0,79333.0,107500.0,87733.0,82500.0,76667.0,92500.0,87500.0,86000.0,102500.0,77500.0,81667.0,86500.0,97250.0,75000.0,93333.0,96667.0,93167.0,85000.0,85000.0,88333.0,76167.0
2026-02-19,95000.0,91800.0,74000.0,85000.0,88250.0,93333.0,102000.0,86667.0,83333.0,87500.0,100000.0,91000.0,82667.0,89000.0,83338.0,97333.0,95000.0,79333.0,100000.0,88500.0,97500.0,79333.0,92500.0,87500.0,84333.0,105000.0,79000.0,86667.0,82000.0,96250.0,78000.0,86667.0,103333.0,93167.0,75000.0,85000.0,91667.0,81167.0
2026-02-20,95000.0,114600.0,78500.0,95000.0,88250.0,100000.0,120000.0,100000.0,103333.0,88750.0,100000.0,109500.0,90000.0,90000.0,83338.0,97333.0,120000.0,79333.0,110000.0,101167.0,97500.0,81667.0,100000.0,92500.0,95000.0,110000.0,105000.0,96667.0,102500.0,96250.0,78500.0,111000.0,106667.0,95667.0,72000.0,90000.0,91667.0,104167.0
2026-02-21,95000.0,109600.0,82500.0,95000.0,88250.0,100000.0,120000.0,120000.0,108333.0,88750.0,100000.0,117000.0,90000.0,96000.0,83338.0,113333.0,123333.0,83333.0,110000.0,102667.0,97500.0,81667.0,100000.0,115000.0,100667.0,110000.0,109000.0,120000.0,110500.0,96000.0,82500.0,120000.0,106667.0,95833.0,87500.0,90000.0,120000.0,111000.0
2026-02-22,95000.0,98000.0,82500.0,97500.0,92750.0,100000.0,105000.0,110000.0,101000.0,88750.0,100000.0,98750.0,90000.0,95000.0,83338.0,104667.0,120000.0,83333.0,105000.0,94333.0,120000.0,81667.0,100000.0,110000.0,104000.0,110000.0,89000.0,120000.0,103750.0,94750.0,82500.0,108333.0,106667.0,96333.0,90000.0,90000.0,116667.0,98000.0
2026-02-23,100000.0,87400.0,81000.0,85000.0,89500.0,93333.0,96800.0,98000.0,94333.0,91250.0,108333.0,92900.0,93333.0,92000.0,88250.0,98333.0,106667.0,75333.0,100000.0,91167.0,112500.0,86333.0,100000.0,87000.0,100667.0,110000.0,87500.0,106667.0,91250.0,95000.0,81000.0,93333.0,105000.0,97167.0,82500.0,80000.0,110000.0,93333.0
